cif_file,metal,modification,mod_code,sa,mpd,pd,pv,vf,ci,ad,time,ph,temp,ionic_charge,atomic_radius,polarizability,electronegativity,source_file,first_model_name,first_model_q,first_global_rank,first_metal_rank
ic502643m_si_008_clean,Zn,Unmodified,0,2704.52,1.3124975966160353,9.64298,0.887419,0.7184,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4988,571
ic502643m_si_006_clean,Zn,Unmodified,0,2908.52,1.2167714163904666,9.0043,0.884751,0.7174,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4989,571
ic502643m_si_003_clean,Zn,Unmodified,0,2859.13,1.2031422145897528,9.70753,0.859985,0.7048,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4990,571
JUXFOZ_clean,Zn,Unmodified,0,3400.01,1.0412169375972422,6.56163,0.885037,0.699,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4991,571
RIFDUG01_clean,Zn,Unmodified,0,2375.58,1.3970685053755294,13.00544,0.829712,0.7198,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4992,571
SOPLAM_clean,Zn,Unmodified,0,2808.75,1.2139008455718736,7.99336,0.852386,0.6702,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4993,571
WEHJIE_clean,Zn,Unmodified,0,2799.67,1.2618158568688453,11.03891,0.883167,0.7142,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4994,571
RULMUI_clean,Zn,Unmodified,0,2313.91,1.3906210699638275,10.9139,0.804443,0.6682,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4995,571
EWALUK_clean,Zn,Unmodified,0,2596.89,1.3357192641967894,9.61156,0.867179,0.6878,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4996,571
NUVXOT_clean,Zn,Unmodified,0,2587.34,1.2546429924169225,9.16707,0.811547,0.7176,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4997,571
NUFCAU_clean,Zn,Unmodified,0,2503.93,1.3920596821796136,9.94144,0.871405,0.7364,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4998,571
SOPLOA_clean,Zn,Unmodified,0,2605.68,1.2813100610972954,8.29809,0.834671,0.6598,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,4999,571
jp2064408_si_002_clean,Zn,Unmodified,0,2401.03,1.3645993594415728,12.93309,0.819111,0.7182,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5000,571
NACXEX_clean,Zn,Unmodified,0,2992.97,1.2262642124712244,7.72001,0.917543,0.6746,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5001,571
WEHHEY_clean,Zn,Unmodified,0,2599.9,1.3262848571098889,10.71326,0.862052,0.7068,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5002,571
USORUR_clean,Zn,Unmodified,0,3204.57,1.132290447704372,6.75938,0.907126,0.705,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5003,571
DUNPEJ_clean,Zn,Unmodified,0,2774.73,1.1757280888590962,8.12878,0.815582,0.6546,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5004,571
ATAYAX_clean,Zn,Unmodified,0,3072.5,1.1958730675345808,10.41989,0.91858,0.7182,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5005,571
EDUVEE_clean,Zn,Unmodified,0,2594.8,1.306779713272699,12.39923,0.847708,0.691,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5006,571
WEHJAW_clean,Zn,Unmodified,0,2627.1,1.3607521601766206,11.37189,0.893708,0.727,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5007,571
WEHHUO_clean,Zn,Unmodified,0,2650.98,1.355999668047288,10.86494,0.898682,0.7268,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5008,571
WEHHOI_clean,Zn,Unmodified,0,2631.34,1.3307014676932665,10.711,0.875382,0.7146,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5009,571
WEHHIC_clean,Zn,Unmodified,0,2616.68,1.3262684011801213,10.89625,0.867605,0.7052,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5010,571
VEHKEA_clean,Zn,Unmodified,0,2524.25,1.3017886500940874,10.10886,0.82151,0.7004,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5011,571
GIRYAJ_clean,Zn,Unmodified,0,2802.89,1.2228621173146288,11.11776,0.856887,0.7336,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5012,571
OTAWIR_clean,Zn,Unmodified,0,2791.7,1.294709316903679,8.76686,0.90361,0.6858,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5013,571
XATZOK_clean,Zn,Unmodified,0,2699.16,1.2963544213755391,8.52599,0.874767,0.69,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5014,571
GACQAE_clean,Zn,Unmodified,0,2310.67,1.374018791086568,8.56972,0.793726,0.694,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5015,571
RAPYUE_clean,Zn,Unmodified,0,3069.79,1.0965362451503198,8.10283,0.841534,0.7212,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5016,571
RAXCOK_clean,Zn,Unmodified,0,3379.12,1.0819053481379768,7.52711,0.913972,0.6912,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5017,571
HIFVOI_clean,Zn,Unmodified,0,2506.03,1.3254079161063512,9.00136,0.830378,0.7094,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5018,571
ZUGDEM_clean,Zn,Unmodified,0,2576.07,1.2729296952334368,9.67095,0.819789,0.6996,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5019,571
HIFVUO_clean,Zn,Unmodified,0,2591.69,1.3239268585363217,7.50157,0.857802,0.703,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5020,571
YATDUV_clean,Zn,Unmodified,0,2580.67,1.264572378490857,9.16363,0.815861,0.7262,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5021,571
QUQFIS_clean,Zn,Unmodified,0,2886.25,1.1293325249025552,7.94677,0.814884,0.7028,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5022,571
QUQPOI_SL,Zn,Unmodified,0,2929.12,1.1450579013492108,6.67917,0.838503,0.6518,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5023,571
AVEQID_clean,Zn,Unmodified,0,2819.83,1.2428068358730846,7.54994,0.876126,0.702,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5024,571
PIWSEV_clean,Zn,Unmodified,0,2414.14,1.3113290861341929,8.52736,0.791433,0.6702,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5025,571
BUKRUW02_clean,Zn,Unmodified,0,2701.41,1.2157961953202217,10.18784,0.821091,0.7394,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5026,571
FEFDAX_clean,Zn,Unmodified,0,2576.23,1.2641355779569372,7.78612,0.814176,0.6746,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5027,571
KULMIO_clean,Zn,Unmodified,0,2852.86,1.1787918089215734,10.57198,0.840732,0.7074,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5028,571
WIYFAM_clean,Zn,Unmodified,0,2943.87,1.2483458848386648,9.09166,0.918742,0.7296,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5029,571
OJEVIK_clean,Zn,Unmodified,0,2624.93,1.3962368520303399,9.76423,0.916256,0.7356,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5030,571
SAHXAD_clean,Zn,Unmodified,0,2885.23,1.0847620466999164,7.24131,0.782447,0.6954,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5031,571
KOQGAA_clean,Zn,Unmodified,0,2621.44,1.2211746215820314,7.45827,0.800309,0.6754,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5032,571
DAKVOC_clean,Zn,Unmodified,0,2613.52,1.333508831001867,10.83342,0.871288,0.7096,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5033,571
YASVUM_clean,Zn,Unmodified,0,3105.5,1.059593624215102,7.50043,0.822642,0.7254,300.0,500.0,720.0,7.0,298.0,2.0,134.0,5.8,1.65,2019-11-01-ASR-internal_14142.csv,GBDT,42.873146947658505,5034,571
ZODXOH_clean,Fe,Unmodified,0,3915.04,0.9767021537455556,6.52658,0.955957,0.6942,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv,GBDT,42.80599143097843,5035,138
TOWNEA_clean,Fe,Unmodified,0,3059.02,1.2791599924158719,8.82467,0.978244,0.7032,300.0,500.0,720.0,7.0,298.0,3.0,126.0,8.4,1.83,2019-11-01-ASR-internal_14142.csv,GBDT,42.80599143097843,5036,138
WARXUL_clean,Cu,Unmodified,0,3190.5,1.2507331139319855,10.57389,0.997616,0.7338,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5037,466
HIYGIH_clean,Cu,Unmodified,0,2955.01,1.3754674265061708,17.06952,1.01613,0.7424,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5038,466
QOWRAV04_clean,Cu,Unmodified,0,2970.28,1.3388852229419448,16.39644,0.994216,0.7132,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5039,466
ENESOH_clean,Cu,Unmodified,0,3809.13,1.2225993862115496,8.38054,1.16426,0.7442,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5040,466
FIBKEI_clean,Cu,Unmodified,0,3211.97,1.2944828251820535,12.33456,1.03946,0.7362,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5041,466
MAJJUF_clean,Cu,Unmodified,0,3807.0,1.1205463619648017,9.38886,1.06648,0.7062,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5042,466
UXUPIN_clean,Cu,Unmodified,0,3652.82,1.154976155408698,7.3374,1.05473,0.7066,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5043,466
UXUNUX_clean,Cu,Unmodified,0,3472.7,1.1862700492412244,7.36512,1.02989,0.6988,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5044,466
acs.chemmater.5b03723_cm5b03723_si_005_clean,Cu,Unmodified,0,3289.88,1.3980084379977387,14.22819,1.14982,0.7418,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5045,466
LAQNOJ_clean,Cu,Unmodified,0,3146.38,1.3437537741785799,14.29494,1.05699,0.7396,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5046,466
KUTNUK_clean,Cu,Unmodified,0,3356.49,1.3721596072087212,11.52058,1.15141,0.735,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5047,466
UXUPEJ_clean,Cu,Unmodified,0,3514.13,1.1836784638018514,7.33818,1.0399,0.7026,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5048,466
KUTNEU_clean,Cu,Unmodified,0,3267.15,1.3000443811884976,11.79174,1.06186,0.7312,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5049,466
YUGLES_clean,Cu,Unmodified,0,3237.32,1.2792927483226864,10.89993,1.03537,0.7434,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5050,466
UMOBEF06_clean,Cu,Unmodified,0,3478.22,1.1524400411704838,9.73892,1.00211,0.7064,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5051,466
HAQJIV_clean,Cu,Unmodified,0,3217.63,1.2652915344523765,10.92187,1.01781,0.744,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5052,466
UMOBEF05_clean,Cu,Unmodified,0,3556.24,1.1336805165005739,9.81532,1.00791,0.705,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5053,466
UMOBEF04_clean,Cu,Unmodified,0,4205.76,1.08270562276497,9.82687,1.1384,0.73,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5054,466
UMODEH08_clean,Cu,Unmodified,0,4363.91,1.0216251022592127,7.50813,1.11457,0.7222,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5055,466
c6ce00407e_c6ce00407e2_clean,Cu,Unmodified,0,3036.19,1.3804933156357146,12.56279,1.04786,0.7334,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5056,466
FAMPUH_clean,Cu,Unmodified,0,3507.91,1.2830887907614505,14.29727,1.12524,0.7568,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5057,466
FALTUK_clean,Cu,Unmodified,0,3436.67,1.3212091937835173,14.44089,1.13514,0.7562,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5058,466
VIXPUP01_clean,Cu,Unmodified,0,3408.24,1.312125906626294,10.93877,1.11801,0.7722,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5059,466
UMODEH19_clean,Cu,Unmodified,0,4232.98,1.069109705219491,9.53314,1.13138,0.7296,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5060,466
QOWRAV07_clean,Cu,Unmodified,0,2971.38,1.3375037861195809,16.36646,0.993558,0.7136,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5061,466
QOWRAV06_clean,Cu,Unmodified,0,2972.83,1.3374461371824153,16.3778,0.994,0.7136,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5062,466
QOWRAV09_clean,Cu,Unmodified,0,2974.94,1.3349405366158644,16.34087,0.992842,0.7138,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5063,466
QOWRAV08_clean,Cu,Unmodified,0,2973.47,1.3344718460250145,16.35712,0.992003,0.7128,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5064,466
QOWRAV12_clean,Cu,Unmodified,0,2960.89,1.3333734113729319,16.28739,0.986993,0.713,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5065,466
QOWRAV10_clean,Cu,Unmodified,0,2969.47,1.3344926872472191,16.32287,0.990684,0.7132,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5066,466
QOWRAV11_clean,Cu,Unmodified,0,2966.28,1.3324986177973759,16.31009,0.988141,0.7124,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5067,466
SERLEI_clean,Cu,Unmodified,0,3224.44,1.2262929376884049,11.28347,0.988527,0.7306,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5068,466
GADNUX_clean,Cu,Unmodified,0,3206.84,1.281273777301019,15.43787,1.02721,0.7494,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5069,466
MIXBIG_auto,Cu,Unmodified,0,3206.74,1.2294030697842668,10.49302,0.985594,0.733,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5070,466
UMOYOM13_clean,Cu,Unmodified,0,4271.07,0.978958434303348,8.08915,1.0453,0.7078,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5071,466
ZECKOJ_clean,Cu,Unmodified,0,3318.96,1.3887121266902884,10.01013,1.15227,0.7738,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5072,466
AZIVAI_clean,Cu,Unmodified,0,3825.28,1.0955956165300316,7.0547,1.04774,0.715,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5073,466
WAQKUX_clean,Cu,Unmodified,0,3393.43,1.2471864750414772,11.77413,1.05806,0.7362,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5074,466
FAMQAO_clean,Cu,Unmodified,0,3453.0,1.3162814943527368,14.19972,1.13628,0.7576,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5075,466
EDAPIK_clean_h,Cu,Unmodified,0,3354.34,1.2297858893254707,7.09885,1.03128,0.6938,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5076,466
QOWRAV05_clean,Cu,Unmodified,0,2969.49,1.338795550751139,16.38928,0.993885,0.7132,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5077,466
FAMQES_clean,Cu,Unmodified,0,3492.63,1.2794140805066667,13.92314,1.11713,0.7532,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5078,466
LAQNID_clean,Cu,Unmodified,0,3421.44,1.3443462401795734,13.51443,1.1499,0.7516,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5079,466
CUPHUS_clean,Cu,Unmodified,0,3492.12,1.180211447487486,7.45968,1.03036,0.7016,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5080,466
YAVWUQ_clean,Cu,Unmodified,0,2927.8,1.3523560352483093,15.48597,0.989857,0.7402,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5081,466
QOWRAV03_clean,Cu,Unmodified,0,2968.8,1.3402263540824575,16.39933,0.994716,0.7134,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5082,466
QOFLAA_clean,Cu,Unmodified,0,3023.99,1.3223773888141164,9.67197,0.999714,0.771,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5083,466
QOWRAV02_clean,Cu,Unmodified,0,2969.18,1.3409547417132004,16.40599,0.995384,0.7138,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5084,466
XUDQEU_clean,Cu,Unmodified,0,3863.91,1.049786356307471,7.53113,1.01407,0.7196,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5085,466
XUDPET_clean,Cu,Unmodified,0,3703.63,1.241031096518821,10.18322,1.14908,0.7644,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5086,466
EPISOM_clean,Cu,Unmodified,0,3325.96,1.330070115094589,12.63938,1.10594,0.7494,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5087,466
RAHPAT_clean,Cu,Unmodified,0,3240.19,1.286949222113518,17.3936,1.04249,0.7448,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5088,466
UFUQIV_clean,Cu,Unmodified,0,3536.85,1.1740051175481008,7.38156,1.03807,0.7014,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5089,466
XAHPAZ_clean,Cu,Unmodified,0,3201.36,1.2614263937826424,8.5954,1.00957,0.725,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5090,466
MOCKAR_clean,Cu,Unmodified,0,3112.76,1.2692170292602063,10.84435,0.987692,0.7394,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5091,466
MOKVOZ_clean,Cu,Unmodified,0,3550.19,1.1475104149355386,13.24903,1.01847,0.738,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5092,466
MAQBIS_clean,Cu,Unmodified,0,3176.61,1.3551679305926758,11.35798,1.07621,0.7262,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5093,466
OKUTAR_clean,Cu,Unmodified,0,3480.81,1.2901135080627786,10.98199,1.12266,0.7416,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5094,466
WUYXAR_clean,Cu,Unmodified,0,2900.75,1.363484616047574,9.35403,0.988782,0.689,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5095,466
KIJRUS_clean,Cu,Unmodified,0,3308.64,1.223656849944388,12.14192,1.01216,0.7064,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5096,466
CAYQOK_clean,Cu,Unmodified,0,3441.77,1.3107558029734703,11.83799,1.12783,0.7596,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5097,466
NUTQAV_clean,Cu,Unmodified,0,3175.06,1.2954841798265229,10.89201,1.02831,0.7432,300.0,500.0,720.0,7.0,298.0,2.0,128.0,6.1,1.9,2019-11-01-ASR-internal_14142.csv,GBDT,42.8043627114119,5098,466
