feature,x,prediction,std,q05,q95
ad,10112.359550561798,37.0041898866171,2.444131481207961,34.855478439448575,41.76542455387584
ad,10280.898876404493,37.0041898866171,2.4441314812079624,34.855478439448575,41.765424553875846
ad,10449.438202247191,37.00418988661709,2.444131481207961,34.855478439448575,41.76542455387584
ad,10617.977528089887,37.00418988661709,2.4441314812079624,34.855478439448575,41.765424553875846
ad,10786.516853932584,37.0041898866171,2.4441314812079638,34.855478439448575,41.765424553875846
ad,10955.056179775282,37.0041898866171,2.444131481207963,34.855478439448575,41.765424553875846
ad,11123.595505617977,37.0041898866171,2.4441314812079624,34.855478439448575,41.765424553875846
ad,11292.134831460675,37.00418988661709,2.4441314812079606,34.855478439448575,41.76542455387584
ad,11460.67415730337,37.0041898866171,2.444131481207962,34.855478439448575,41.765424553875846
ad,11629.213483146068,37.00418988661709,2.4441314812079606,34.855478439448575,41.76542455387584
ad,11797.752808988764,37.0041898866171,2.4441314812079633,34.855478439448575,41.765424553875846
ad,11966.292134831461,37.0041898866171,2.444131481207961,34.855478439448575,41.76542455387584
ad,12134.831460674157,37.00418988661709,2.444131481207962,34.855478439448575,41.765424553875846
ad,12303.370786516854,37.00418988661709,2.444131481207961,34.855478439448575,41.76542455387584
ad,12471.91011235955,37.0041898866171,2.444131481207963,34.855478439448575,41.765424553875846
ad,12640.449438202248,37.00418988661709,2.4441314812079638,34.855478439448575,41.765424553875846
ad,12808.988764044943,37.0041898866171,2.4441314812079638,34.855478439448575,41.765424553875846
ad,12977.52808988764,37.0041898866171,2.4441314812079615,34.855478439448575,41.765424553875846
ad,13146.067415730337,37.0041898866171,2.444131481207962,34.855478439448575,41.765424553875846
ad,13314.606741573034,37.0041898866171,2.4441314812079633,34.855478439448575,41.765424553875846
ad,13483.14606741573,37.0041898866171,2.444131481207962,34.855478439448575,41.765424553875846
ad,13651.685393258427,37.0041898866171,2.4441314812079624,34.855478439448575,41.765424553875846
ad,13820.224719101123,37.0041898866171,2.444131481207963,34.855478439448575,41.765424553875846
ad,13988.76404494382,37.0041898866171,2.4441314812079624,34.855478439448575,41.765424553875846
ad,14157.303370786516,37.00418988661709,2.4441314812079624,34.855478439448575,41.765424553875846
ad,14325.842696629214,37.00418988661709,2.444131481207962,34.855478439448575,41.765424553875846
ad,14494.38202247191,37.00418988661709,2.4441314812079633,34.855478439448575,41.765424553875846
ad,14662.921348314607,37.00418988661709,2.4441314812079624,34.855478439448575,41.765424553875846
ad,14831.460674157302,37.0041898866171,2.444131481207963,34.855478439448575,41.765424553875846
ad,15000.0,37.004189886617105,2.444131481207962,34.855478439448575,41.765424553875846
time,0.0,42.435248069793296,0.4380858981037418,42.404521749422685,43.63397293773765
time,44.943820224719104,43.98956433742074,0.40341140326071,44.0124423533503,45.149419809453306
time,89.88764044943821,46.83956689872015,0.41045092240698006,46.768114851091745,47.918049041576126
time,134.8314606741573,48.421946299848166,0.4462560966115462,48.357377978664104,49.53518183004869
time,179.77528089887642,51.74895637048783,0.4996219261354375,51.10141239312961,52.61876566422588
time,224.71910112359552,53.7480020229531,0.37785819398751763,52.94743055563002,54.03409723518363
time,269.6629213483146,54.053037001212594,0.2620089808656441,53.47065835240813,54.23907142524542
